duration,max_ay,min_ay,range_ay,mean_ay,std_ay,gyro_var,label,set_id,rep_id,start_time,end_time
3.7611879999999474,0.706,-0.505,1.2109999999999999,0.03520159151193635,0.3929278748046874,1441.4960587341363,0,9,3,2176.655222,2180.41641
4.403531999999814,0.735,-0.494,1.229,0.04565532879818597,0.39237907885006174,974.548294627866,0,9,4,2180.425901,2184.829433
5.322979000000032,0.664,-0.526,1.19,0.059446529080675416,0.3751698195248709,891.3217243442865,0,9,5,2184.834848,2190.157827
6.160350000000108,0.738,-0.523,1.2610000000000001,-0.018672609400324138,0.4241099859394731,910.0493930550764,0,9,6,2190.167236,2196.327586
5.920720000000074,0.691,-0.535,1.226,0.07227150084317031,0.36395373686410026,778.6091914574363,0,9,7,2196.336378,2202.257098
6.849331999999777,0.662,-0.569,1.2309999999999999,0.02305976676384842,0.4010722191817361,668.0546541296164,1,9,8,2202.267517,2209.116849
7.14926000000014,0.716,-0.531,1.2469999999999999,0.11925977653631287,0.39408085139010784,538.3883078263086,1,9,9,2209.12369,2216.27295
7.041754999999739,0.731,-0.674,1.405,0.013649645390070929,0.37915263578574593,779.3581108198462,1,9,10,2216.284395,2223.32615
4.7271709999999985,0.755,-1.201,1.956,-0.35312658227848104,0.5042113163024758,4219.485706363599,0,10,0,2436.60865,2441.335821
4.682612999999947,0.78,-0.908,1.6880000000000002,-0.26678464818763326,0.5202668071658256,246.32558689972313,0,10,1,2441.34427,2446.026883
4.353996999999708,0.825,-0.986,1.811,-0.23747706422018344,0.5251629602276334,37.76426641219174,0,10,2,2446.033283,2450.38728
4.221906000000217,0.886,-0.984,1.87,-0.18925768321513,0.5828820197653989,71.910186754791,0,10,3,2450.397611,2454.619517
3.9911689999999,0.87,-0.974,1.8439999999999999,-0.172905,0.570409599301239,35.35692661369375,0,10,4,2454.625715,2458.616884
4.479717000000164,0.871,-0.968,1.839,-0.2516013363028953,0.5844122504565914,50.986619402592254,0,10,5,2458.62849,2463.108207
4.3566109999997025,0.877,-0.918,1.795,-0.25552631578947366,0.5932413791836098,31.246305422115636,1,10,6,2463.119427,2467.476038
4.26845800000001,0.97,-0.964,1.934,-0.07454439252336448,0.6214822539337206,36.25101071138855,1,10,7,2467.488694,2471.757152
16.067814999999882,0.521,-1.322,1.843,-0.618455223880597,0.39530254549232424,95.99934637310184,1,10,8,2471.767633,2487.835448
4.340319999999792,0.769,-0.915,1.6840000000000002,-0.3407103448275862,0.5391870967440555,96.74464257922578,0,11,0,2602.067591,2606.407911
3.670148000000154,0.732,-0.895,1.627,-0.2692364130434783,0.5192891421266307,57.15239362804229,0,11,1,2606.41682,2610.086968
3.6328920000000835,0.832,-0.962,1.794,-0.16889560439560442,0.5388510111139079,38.03475839031367,0,11,2,2610.094096,2613.726988
4.3086490000000595,0.745,-0.872,1.617,-0.23177546296296297,0.5016520328705137,52.07676484451625,0,11,3,2613.740187,2618.048836
4.399081000000024,0.794,-0.864,1.658,-0.24366893424036282,0.5378801585842681,40.40516584089962,0,11,4,2618.057157,2622.456238
4.112016999999923,0.756,-0.912,1.6680000000000001,-0.2367160194174757,0.5144505028090318,65.59730733025616,0,11,5,2622.464947,2626.576964
3.909965000000284,0.784,-0.906,1.69,-0.24057908163265307,0.5301674782279513,65.1986349143521,0,11,6,2626.588931,2630.498896
3.7320840000002136,0.841,-0.919,1.76,-0.18640909090909086,0.5441349569373444,58.00835527427865,1,11,7,2630.506555,2634.238639
4.137631000000056,0.948,-0.888,1.8359999999999999,-0.16531566265060244,0.598455062475767,52.84779989687908,1,11,8,2634.247467,2638.385098
8.71940799999993,0.103,-1.12,1.223,-0.6200130486358245,0.3380270838827475,74.53983991363951,1,11,9,2638.400062,2647.11947
4.152422999999999,0.771,-0.896,1.667,-0.3139278846153846,0.5305379523067439,95.59432513673609,0,12,0,2751.334703,2755.487126
3.8179159999999683,0.845,-0.991,1.8359999999999999,-0.18981984334203658,0.5267925522737066,51.748008243617456,0,12,1,2755.499082,2759.316998
3.8398630000001504,0.736,-0.872,1.608,-0.26227532467532466,0.5035768343484707,57.80836306915837,0,12,2,2759.326866,2763.166729
4.559353999999985,0.774,-0.861,1.635,-0.2366039387308534,0.5334271862662642,61.402249692198666,0,12,3,2763.178418,2767.737772
4.129863000000114,0.764,-0.86,1.624,-0.23275845410628015,0.49951271386964413,72.16659778585849,0,12,4,2767.749215,2771.879078
3.820009999999911,0.77,-0.86,1.63,-0.20476240208877278,0.5210798172288116,62.51474013053466,0,12,5,2771.888304,2775.708314
4.7898589999999786,0.883,-0.864,1.7469999999999999,-0.26224791666666664,0.550283815971958,51.75410694103732,1,12,6,2775.717254,2780.507113
